"nplr_diff","unemp_diff","igae_diff","infla_diff","cetes_diff","mone_diff","epi_diff","nplr","unemp","igae","infla","cetes","mone","epi","residuals_nplr","residuals_unemp","residuals_igae","residuals_infla","residuals_cetes","residuals_mone","residuals_epi"
NA,NA,NA,NA,NA,NA,NA,0.032403082,0.036366426,84.62141805,0.0427,0.0874,323566.2161,13097.12012,NA,NA,NA,NA,NA,NA,NA
0.00902718921390333,-0.0237305180818486,0.00209497307364614,0.0277153998465471,0.0631789016215318,-0.0430572333560075,0.0515121614557703,0.032696915,0.035513591,84.79888347,0.0439,0.0931,309930.025,13789.45996,0.007807033430786,-0.0210593058742257,0.000742662397039329,0.0226508038138264,6.31788547073502e-05,-4.30571987488126e-05,0.0449297458151571
0.00946713497935647,0.0226000735431735,-0.00226273202892813,0.046727076407969,0.0451520263654679,0.00838645136349392,-0.0841230589385376,0.033007931,0.036325339,84.60722324,0.046,0.0974,312540.1677,12676.90039,0.0054040529785816,0.0121808471804982,-0.00356375495404223,0.0332159008834831,-0.014792394698148,8.38645339507434e-06,-0.0910020468343229
0.164799368023338,-0.0183459784467623,0.00452135082742711,0,0.0263439753396022,-0.0289110994835742,-0.0283148282591981,0.038921517,0.035664991,84.99062828,0.046,0.1,303633.6567,12322.99023,0.147646050765363,-0.00792385595260069,0.00422856926796725,-0.00999329875951047,-0.0212872152667843,-2.89110623847728e-05,-0.0338980013770482
-0.0864345851013244,0.030333466476272,0.00437423757484279,-0.0604887614806509,-0.00803217169726445,0.00880587122416721,0.050739699008151,0.035698642,0.036763409,85.36321177,0.0433,0.0992,306319.2226,12964.38965,-0.142602268285831,0.02347302490721,0.00149905512631726,-0.0486224684898584,-0.0493454800304983,8.80587341679014e-06,0.0445093246110363
0.0280430534781111,0.0181655187962848,-0.00769040158188083,0.0318208666110791,-0.0162605208717803,0.00186677813742797,0.0394553998567773,0.03671391,0.037437338,84.70925222,0.0447,0.0976,306891.5867,13486.12988,0.052209288466988,0.030160191808521,-0.00880180492465951,0.0418556530129544,-0.0311133887513793,1.86679344295741e-06,0.0324460199414917
0.0529124504024403,-0.0460278220672059,0.00188353184871559,-0.123672829712447,-0.00205128277055744,0.016714791560414,0.0662370851166703,0.038708846,0.035753234,84.86895515,0.0395,0.0974,312064.3258,14409.66016,0.0575114259762832,-0.0393860273645803,0.00323187573899351,-0.118230081086063,-0.00926510204915243,1.67147797767073e-05,0.0593107667097246
0.00728875449639954,-0.0400466555485575,0.0136406845609454,-0.118099541435256,-0.00514669175176863,-0.00904653944500566,-0.011619898171249,0.038992016,0.034349727,86.03455753,0.0351,0.0969,309253.9548,14243.19043,-0.00734429095336922,-0.0647454537889196,0.0101702421184726,-0.0651085807048394,-0.00819682772811036,-9.04652962651315e-06,-0.0187273725124053
0.0299964241604274,-0.0278420525638055,3.04216150261993e-05,-0.140474446858454,-0.0584340404366164,-0.00567044415959828,0.12378677686848,0.040179356,0.033406551,86.03717488,0.0305,0.0914,307505.31,16120.08008,0.0111751581003689,-0.0443284322920778,-0.00383266625243006,-0.100259559582823,-0.0583817072115831,-5.67044419848509e-06,0.117307576788435
-0.0194357753239118,-0.0241336113170196,0.00355889024682021,-0.046988509435919,-0.0210068531792946,0.00975936365149721,-0.0226077226819488,0.039405979,0.032609981,86.34391725,0.0291,0.0895,310521.0581,15759.73047,-0.0374477651057221,-0.02504725076366,0.00502927245624664,-0.00982688930021676,0.00136600262971331,9.75935537371954e-06,-0.0302791960277438
-0.0070671188090845,-0.0353796813043616,0.00928695646471311,0.134819222808952,-0.0214576273384641,0.0274418593620442,0.0657621212974835,0.039128474,0.031476421,87.14952448,0.0333,0.0876,319160.33,16830.96094,0.00798203026365157,-0.033644602932529,0.00737990239989278,0.118070144768216,-0.0146522700893544,2.74418331501726e-05,0.0594578066784676
-0.00515309195306379,0.0081701028987351,0.00530801011194182,0.16820841931749,-0.0660617506780925,0.139124797746081,0.0561306422779584,0.03892736,0.03173464,87.61334493,0.0394,0.082,366800.6,17802.71094,0.0145447006665888,0.000133559021780255,0.00381977504144581,0.107937136660013,-0.0362355608324814,0.000139124670378731,0.0489519832351954
0.0146263896345458,0.00901739821908665,0.01637536435521,-0.0494248833275233,-0.0500104205746612,-0.00906569356063081,0.0601867465694461,0.039500911,0.032022098,89.05985663,0.0375,0.078,363490.3258,18907.09961,0.0174438544951357,0.0194387071589538,0.0167969480981212,-0.0736630941873363,-0.0154838222257521,-9.0657283524449e-06,0.0530789308350446
0.0517690284613934,0.0951179985845436,-0.00779765139990296,-0.0950435486868937,-0.0299306662461887,-0.0343300317716135,-0.0106760410223909,0.041599692,0.035217539,88.36809946,0.0341,0.0757,351223.4571,18706.32031,0.0289702040419843,0.100566478299195,-0.0101016420331422,-0.0582421723194263,0.00444290940536042,0.00688327763992893,-0.0198685978708636
-0.00510837578752144,-0.0542136268463453,0.000622831055166806,-0.0635614814897445,-0.0254194288369765,-0.0122332151878108,0.0298245480653332,0.041387727,0.0333591,88.423155,0.032,0.0738,346953.0387,19272.63086,-0.0365797324503953,-0.0143666131827321,0.00698049437791676,-0.0233146346621153,0.0129291075212665,-0.0172749150645173,0.0277733970815857
0.0724001219300354,0.0137827718758228,0.0058519179661829,-0.0645385211375715,-0.0136427764037865,0.0291256368720543,0.0688447727989328,0.044495342,0.033822064,88.94211703,0.03,0.0728,357206.8667,20646.18945,0.0689492396933913,-0.0217998414416784,0.00464684958068369,-0.0544693915089552,0.0110090308343955,0.0473909099855357,0.0636854323382295
0.0416410113162793,-0.072679157534667,0.00843372954962796,0.058268908123976,-0.0222231367847101,-0.00431070401787537,-0.100188698831495,0.046387291,0.031451108,89.69540283,0.0318,0.0712,355670.3677,18677.91992,0.0366291082516721,-0.0746664969204724,0.00877002630063718,0.0463619051590542,-0.0126050592865913,-0.0117801211580845,-0.109449465881038
0.0253079981371922,0.108766673754615,-0.00294440046233202,-0.0384662808277962,0.0290677904746759,0.0156229765786122,0.0248128465676025,0.047576242,0.035064909,89.43169207,0.0306,0.0733,361270.63,19147.16992,0.00829810930480903,0.0850694437408328,-0.00326814020267628,-0.0371862515842703,0.0478845211387609,0.00318854921899504,0.0178174416686516
0.0307238911332877,0.044295321184423,0.00136462800833659,0.125739677994479,-0.0206761328384277,0.0202134352397181,0.0483623717244566,0.049060656,0.036653034,89.55381637,0.0347,0.0718,368647.4548,20095.92969,0.00427861330225846,0.0957515255178435,0.00467637941652117,0.0786778040348751,-0.0288352994001819,0.00342831717923205,0.0388426064202338
0.0057951444260782,-0.0132820593042404,0.0028710776044818,0.164390376095942,-0.00139372844860386,-0.0102640438653552,0.0463523706904265,0.049345795,0.036169425,89.81130178,0.0409,0.0717,364882.9935,21049.34961,-0.0131346451001957,-0.000366656480454438,0.00257052480788995,0.0828733496423849,0.0226915635343079,-0.00696167365148646,0.040289314155273
0.0361924394857605,0.0302522026762442,-0.000953663022438711,0.0477417628852153,0.00139372844860386,-0.00781898602923548,0.0413100327637856,0.051164452,0.037280349,89.72569289,0.0429,0.0718,362041.1033,21937.10938,0.0402408128882991,0.000845754041301067,-0.000381536155600457,-0.0390514393675013,-0.0164097179616875,-0.00178027049474898,0.028829912429809
0.0477120754576741,-0.0135837225673758,0.00269343738218097,-0.0477417628852153,0.00416956823672487,0.00443522495070958,0.0493537107746143,0.053664788,0.036777367,89.96768918,0.0409,0.0721,363650.4032,23046.94922,0.0483697870297934,-0.015757902615292,0.00372432147200408,-0.0536130695854459,0.020455426293559,-0.00456108152112948,0.0439079879135133
0.0281274749196117,0.0167334217263941,-0.00376126828040491,-0.00982808893626252,-0.00695897032430315,0.0339232631350566,0.079821654088823,0.055195672,0.037397956,89.62993216,0.0405,0.0716,376198.24,24962.00977,0.00738128699074023,0.00596256661940855,-0.0043754316268297,0.0639509655285607,-0.00966033410538143,0.0052204891661093,0.0700489140560758
-0.0089774172795134,0.0134260336830185,0.00637253520264469,-0.0174350618221015,0,0.131064305649874,0.0578375920488892,0.054702375,0.037903448,90.20292583,0.0398,0.0716,428881.4516,26448.32031,-0.0355176253536983,0.0211199159956194,0.00785614188699406,0.0353301376706984,0.000795346551450551,-0.00393171685132566,0.0482565462387712
0.0186616257123937,-0.0160720017917941,-0.00143472312733461,0.032141209211797,0.00418119076040124,-0.017589308592072,0.0412268649497083,0.055732795,0.037299133,90.0736024,0.0411,0.0719,421403.6806,27561.49023,0.0152683297201566,-0.00770369386807497,-0.00409010813661832,-0.00251219701698592,0.00287826797645476,-0.00796881506729155,0.0316699191519337
0.0304928899581061,0.0229846527573372,0.00290014376612824,0.0240396191861469,0,-0.0367298922887933,-0.0340451156891319,0.057458425,0.038166369,90.33520796,0.0421,0.0719,406206.375,26638.94922,0.0397207597294293,0.0241603193473163,0.00443007250938893,-0.020638649146747,0.00415401703201645,0.00301119478207483,-0.0400841209486679
-0.00483722176591117,-0.00426573862537127,0.00495404261114363,-0.0536714167925183,0.00277777956390191,-0.0130030826239835,0.0761829958566693,0.057181157,0.038003908,90.78384279,0.0399,0.0721,400958.6323,28747.68945,-0.00654963318883135,0.0023640212576087,0.0031661669808213,-0.069856598208315,0.00612901397218363,-0.00854624032626352,0.0689506399763698
0.0287238093396169,-0.0300212789847647,0.00276578423654872,-0.0100756519887413,-0.0083565945909414,0.01392009790926,0.00862501063509846,0.058847434,0.036879938,91.03527886,0.0395,0.0715,406579.0433,28996.71094,-0.00943182090012333,-0.0343316166922307,0.00208732720652913,-0.0239697304200481,-0.0078424040264995,0.0121164244640812,-0.00153755117132735
0.0171485741965025,-0.0625200753351094,0.00186923632612146,0.00756624038331566,0.0357180826020795,-0.0149412296112885,0.0795923935915432,0.059865286,0.0346448,91.20560445,0.0398,0.0741,400549.4097,31398.96094,0.0156533886848564,-0.0853764506668453,0.0017255121188344,0.0317777396663442,0.0399347067107328,-0.0139624503649061,0.0781153478456894
0.0240924162263152,0.0211888815122538,0.00657026479943301,0.0394139685408765,-0.00405680069561454,0.00661798340330044,-0.00792682371406528,0.0613251,0.035386717,91.80682234,0.0414,0.0738,403209.03,31151.05078,0.0122027461812567,0.00664500112908123,0.00647684425209865,0.0159085393114085,-0.0147820463322326,-0.00282299914392567,-0.0161038954648962
0.0256986492244606,-0.0146903056219436,0.000481321351865738,-0.0269294118786312,-0.00543479598595686,0.0127487832531603,-0.0159001883363068,0.062921497,0.034870675,91.85102156,0.0403,0.0734,408382.3613,30659.66016,0.0201806965288166,0.0158336006649297,-0.000722694879840305,0.00726427358398388,-0.00205367773367792,-0.00183254429675311,-0.0242537927854597
0.0188855973084365,0.0253438703750231,-0.000639206069269704,-0.0614003568642567,0.00543479598595686,-0.00091977794989262,-0.0102218053521792,0.064121099,0.035765727,91.79232859,0.0379,0.0738,408006.9129,30347.85938,0.0133923270539593,0.0282838115446778,0.000673450908740425,-0.00161523589255332,-0.00274185415448844,0.00890749790677031,-0.0183893122373702
0.027082734046513,-0.0205376085230444,0.00644665354152174,-0.0132804076678945,-0.00271370587159625,-0.00343764009817171,-0.00170404000062341,0.065881403,0.035038676,92.38599345,0.0374,0.0736,406606.74,30296.18945,0.00532778415559506,-0.00988148631934559,0.00655239589239668,-0.0205828985991691,-0.00218899241087285,0.0048577921732766,-0.00969108564201313
0.0134516962987448,0.0357682930240908,-0.00142536567839446,0.0495538144547294,0.00946592598888296,-0.00211015371364986,0.0376526744068411,0.066773607,0.036314633,92.25440343,0.0393,0.0743,405749.6419,31458.66992,-0.000291626606005857,0.0220476920421753,-0.00289535808453887,0.0175583129817019,0.0153028730084689,-0.00930453253803431,0.029197647024349
0.0248840212260233,-0.0216500802022406,-0.00457524517043328,-0.0442204684793666,0.0226223885626173,0.0281158474790697,-0.0551559919509366,0.068456049,0.035536868,91.83328102,0.0376,0.076,417319.5233,29770.51953,0.0235427411595374,-0.00818142414941597,-0.0029567169803127,-0.0214929601345891,0.0128726297372713,-0.00292162897115532,-0.065441890668101
0.00595905169425626,-0.00820128162412281,0.00244611074626544,-0.0160861377516244,0,0.13005550283693,-0.00788066440241408,0.0688652,0.035246612,92.05819036,0.037,0.076,475281.6968,29536.83008,0.00758782815193931,-0.0161253289715972,0.00273538091544681,0.021913841472715,-0.0094791665019475,-0.00186834832348469,-0.0161826102839135
-0.00688600266300954,0.0796036121902395,0.00362689655180226,0.00539084863487638,-0.00263504763800482,-0.0134731639919696,-0.0254834106330719,0.068392623,0.038167067,92.39268211,0.0372,0.0758,468921.0935,28793.64063,-0.0115664385352816,0.0733509325253654,0.00175660243171273,0.00332045647971977,-0.00560984611228127,7.03924606048245e-05,-0.0334845523498875
0.0268791659468928,-0.0364685205927247,-0.000383528798410637,0.13319531465127,-0.00927773387823683,-0.0433031189455253,0.00432765277037284,0.070255889,0.036800245,92.35725365,0.0425,0.0751,449048.7207,28918.51953,0.0161118433217879,0.00269373443922539,-0.0014443961357847,0.118515371268381,-0.0154548794605029,-0.00350507801678933,5.30145756096421e-05
-0.0491520939852581,0.021476063316122,-0.0051045737936839,0.0682082500265335,-0.00534046663131749,0.00845866635964931,0.0666942872835268,0.066886158,0.037599117,91.88701045,0.0455,0.0747,452863.1839,30912.99023,-0.0600017873655314,0.00143614716207619,-0.00528225105512682,-0.0133376884822013,0.00204229253706461,0.0142995937859884,0.0568749362969517
0.0880442211605437,-0.0386844730826335,0.0114494971984156,0.08426034361774,0.00932718287513845,-0.0311973169260362,-0.020642493196446,0.07304212,0.036172389,92.94511635,0.0495,0.0754,438953.1733,30281.41016,0.0695860126110365,-0.041986258116256,0.0115208971161084,0.0609106420247943,0.00993441234265448,-0.0333669994963574,-0.027841534497137
0.100792587065399,-0.0116750011880504,-0.00359187329150412,0.0607434501690194,0.00660940938767407,0.01184064541639,0.0544350700736587,0.080788033,0.035752532,92.61186812,0.0526,0.0759,444181.5548,31975.4707,0.0985231684171863,-0.0376119239657083,-0.00834403003975123,0.056599522913167,0.0103749409488784,0.0157386753625319,0.0447251049305514
0.0192745672993588,0.0102868751768939,0.00821755821586478,0.0244143581712875,0.0260092684751183,0.00709234890210553,-0.0841277991910108,0.082360291,0.036122212,93.37604708,0.0539,0.0779,447343.0433,29395.49023,-0.0348635255287484,0.0095356684258116,0.0105494669654979,0.0223730552310998,0.0209225239206613,0.00474175814116388,-0.0904199668585474
0.044806380423299,0.0620842899257426,0.000433560573904757,0.0328496690182867,0.05251206358168,0.0178934214762183,-0.0666181912377386,0.08613448,0.038435913,93.41654003,0.0557,0.0821,455419.5839,27501.01953,0.00547595950038742,0.0752765772006266,-0.00367071735491304,0.0330864005440353,0.0346952327048351,-0.00100935656354886,-0.0711858872207886
0.0768149367770716,-0.0176237022806842,-0.0113985401243539,-0.0181164375053027,0.0169086153984273,0.0086606412278627,-0.0449967741186938,0.093011648,0.037764464,92.35777351,0.0547,0.0835,459380.9387,26290.99023,0.0643679144350347,0.0142462791573791,-0.00997029183963074,-0.0276567636057642,-0.0107075382212261,0.0171446367095085,-0.0500121805776322
0.0165794146374916,0.0208925312930188,-0.00264145768250756,0.0551250662503961,-0.00359928402964682,-0.00117048077903448,-0.0548043670678684,0.094566581,0.038561759,92.11413628,0.0578,0.0832,458843.5567,24888.90039,-0.00218431266635949,0.00438637253332091,-0.00127711129384532,0.0505850328177455,-0.0202827843050639,0.00126698033450163,-0.0604364453842932
0.051567432946539,0.0424898224197632,0.00197779134667986,0.0749726501150758,-0.0231013312733981,0.0129755465648635,-0.196667916011821,0.099571062,0.040235549,92.2964991,0.0623,0.0813,464836.0968,20445.32031,0.0479263123717505,0.0442024243166915,-0.00088110931803708,0.0659950954357265,-0.0367781521691651,0.00551908499049698,-0.20405792883987
0.0408529500230985,0.120163198557194,-0.0133465865234319,0.0470306104889779,-0.0211319237034275,0.0448529243754212,0.00436312554218254,0.103723067,0.045372859,91.07283989,0.0653,0.0796,486160,20534.7207,0.0106710877740534,0.135456876800217,-0.016015398672011,0.0171571210235745,-0.010320971061044,0.0130156487643453,0.00280073666265906
-0.0955884690689439,-0.000335455004496055,-0.0114505931136195,-0.0390369628082325,0.0297051544139157,0.131222185781219,0.0860648689665098,0.09426746,0.045357641,90.03594969,0.0628,0.082,554329.8871,22380.32031,-0.120240682061825,0.0442280212462036,-0.0106173894130415,-0.0347907859392632,0.0374294379353293,-0.00733211777373536,0.0802086297307434
0.0381068183167996,0.0296571049914078,-0.0363680256276311,-0.0128206884290614,-0.0681221705177073,0.000912194008035883,-0.134432571641835,0.097929015,0.046722963,86.82034694,0.062,0.0766,554835.7742,19565.14063,0.0692657451363857,0.0199292967784471,-0.0398400227954434,0.00413934407270988,-0.0799679561241984,0.0105060639922695,-0.140253415502101
0.0475255558800329,0.0679373372785714,-0.00305893050330841,-0.026145280104322,-0.0454016557792798,-0.0289382692315225,-0.0972411356531531,0.102695514,0.050007505,86.55517531,0.0604,0.0732,539009.8786,17752.17969,0.0535920337316895,0.0606513014459728,-0.00130654930064254,0.0449976152343549,-0.00901665779174442,0.00655993552012875,-0.102268974008584
0.0150239241224339,-0.00894141948945837,-0.000888278110203089,0.0212948259705725,-0.0137553750684853,-0.00808949762938305,0.100385123848598,0.104250052,0.04956236,86.47832438,0.0617,0.0722,534667.1484,19626.75,7.30733857923422e-05,0.0135528597802111,-0.0145055161086355,0.0212254730429748,-0.00878105372171478,-0.00621024540405719,0.0920506667729193
0.118903792372751,0.0475160362997955,-0.0130699259686686,-0.0312782699547558,-0.186763540777377,0.00734669628293361,0.109540674551594,0.117412826,0.051974214,85.35541325,0.0598,0.0599,538609.65,21898.84961,0.0488818784980216,0.0320319890825409,-0.0203294520754937,-0.00321667937210185,-0.150245371308968,-0.00160344034732917,0.103382792714961
0.075598961604844,0.0740358362547258,-0.00316265670137206,-0.0409613576310655,-0.133769913794407,-0.00996047608119888,0.105346370339857,0.12663325,0.055968193,85.08588981,0.0574,0.0524,533271.471,24331.71094,0.0311357092762876,0.0817519061774282,-0.00963628413688968,0.00546486994372553,-0.0285562181608491,-0.00871686348938288,0.0955066008187633
-0.0118060830825972,-0.0570186162628312,0.0149781881219777,-0.0536801494636236,-0.0409015142213027,-0.00310825001757387,0.0015059489859226,0.125146998,0.052866239,86.36991445,0.0544,0.0503,531616.5033,24368.38086,-0.0399026951048837,-0.0296030240175833,0.00462203421065157,-0.0313368455115301,0.024595454581147,-0.0143362244067029,-0.00170669187266116
-0.0242129292920032,0.0325802952533429,0.0171296638723568,-0.0684677992774607,-0.0699874016534601,0.00878993901568847,0.104160255123444,0.122153213,0.054617002,87.86214628,0.0508,0.0469,536309.9774,27043.5,-0.00822548538764627,0.00439158669750072,0.00498677415398135,-0.034747432001867,0.0266043418206443,-0.00583464631737074,0.101095300466046
-0.13851186215198,0.0442603768692034,-0.00327337630706914,-0.0381189581036101,-0.0215525583857339,-0.0062510341274109,0.039388136641719,0.106353052,0.057088666,87.57501062,0.0489,0.0459,532967.9419,28129.94922,-0.112926513068548,0.0525629490721022,-0.0114692118376052,-0.038217715779869,0.047272735329135,-0.00269795170239439,0.034280404008466
-0.0784188392117384,0.0479434815607909,0.00495813943971068,-0.0831149067105064,0.00217627942259524,-0.0130922769846666,0.0384374003406496,0.098331596,0.059892368,88.01029795,0.045,0.046,526035.6567,29232.24023,-0.0456566374053178,0.0711071769624726,0.00314700922072827,-0.0458408947579489,0.0197879204786601,-0.00557395520418051,0.0344528184514142
-0.0184755121624263,-0.0865416869763376,0.00672498845577696,-0.153410213299535,0.00865806274311476,-0.000629375135938304,-0.0202573774630341,0.096531549,0.05492713,88.60416081,0.0386,0.0464,525704.6871,28646.0293,0.00667063699127551,-0.0656918944796393,0.000161685806399499,-0.0900584227506817,0.0388140761333642,-0.00215321139852353,-0.0175315546162
-0.0384843244667707,-0.0378927961420317,0.00912925576997825,-0.0781015876851918,-0.0064865092296067,0.0216505293183467,0.077587837895992,0.092887173,0.052884728,89.4167544,0.0357,0.0461,537210.5767,30957.10938,-0.0326481570002771,-0.0721630954670246,0.00529648869342975,-0.0282829194987786,0.0026440889054241,-0.0125454121898986,0.0713326268807716
-0.0528779910339865,0.000573573889655954,0.00435118617166808,0.222583170240425,-0.00217155351350806,0.113628366566635,0.0368908653085533,0.088103087,0.05291507,89.80667103,0.0446,0.046,601856.1839,32120.4707,-0.0381010230593763,-0.0121387925361598,0.000220816134408537,0.212720822685345,0.0189660828255415,-0.0125053825035277,0.0258882063278958
-0.0338837212331526,0.0225258458632585,-0.000234386893869676,0.0796977016325084,0.00433840159859811,0.00909892206644258,-0.0553269803137812,0.085167836,0.054120553,89.78562399,0.0483,0.0462,607357.4161,30391.60938,-0.0168644565509817,0.0413636755769238,-0.00159373422066418,0.0114511787626972,0.00172711768634451,0.0243248297990881,-0.0554606064939624
-0.0847257690640135,-0.0570295258068119,0.00450481908919542,0.0285733724440562,0.00431966114451665,-0.0338131584991181,0.040082968843798,0.078249159,0.051120444,90.19100438,0.0497,0.0464,587164.0679,31634.53906,-0.0787522800408192,-0.0290751268062212,0.00358398128975232,0.0532138001755687,0.0145146338846614,0.00485724884118206,0.0390113819814763
-0.0696083947437267,0.00719132981415793,0.0070752782915795,-0.151806012868005,0,-0.010991021306193,0.0502992391547163,0.072987609,0.051489393,90.83139363,0.0427,0.0464,580745.871,33266.42969,-0.0246447263670869,-0.0171899339021751,0.00468624197386345,-0.146583952498637,0.00500035128356735,-0.00880885478086323,0.0389475322624651
-0.0148596371732874,0.0581955512522234,0.00887658170951333,-0.0855221734381617,-0.0021574981400212,-0.00512389044702211,-0.0175615264752214,0.071911058,0.054574753,91.641255,0.0392,0.0463,577777.8033,32687.32031,-0.0201668946328538,0.0636093656643581,0.00714447940226174,-0.0392240608238104,-0.0213954883530589,0.00178352977850212,-0.0293547640331385
-0.0117428352647813,-0.0383870948646008,-0.000748129751443116,-0.0604651957499356,0.0021574981400212,-0.00391073376904671,-0.0200480254524926,0.071071557,0.052519487,91.57272109,0.0369,0.0464,575522.6806,32038.5293,-0.00390691091938714,0.00121271717456667,-0.00213976869069912,-0.0458330326328306,0.00324521972245365,0.00120719889249988,-0.0309583817181456
-0.0270667855806264,-0.0221081348293217,-0.000691553787771859,-0.0136427764037865,0.00430108189939071,0.00473803955527963,-0.0279012204591655,0.069173679,0.05137112,91.50941552,0.0364,0.0466,578256,31156.9707,-0.0357195753334951,-0.0451349457611571,0.00103919161110334,-0.0178342162971742,0.0122697412885353,0.00338788773109578,-0.0338803708551183
-0.0591124489703874,0.0300751164078221,0.00259107667532721,0.0109290705321903,-0.00430108189939071,0.0145211085510866,0.0362997902903661,0.065203163,0.05293958,91.74683088,0.0368,0.0464,586714.1806,32308.74023,-0.0672977020753531,0.0149621178825052,0.00238636179720827,-0.0105751964537896,0.00248582056210856,0.00282944528786915,0.0254979600096804
-0.062071164915912,-0.0540662306236093,0.00321071915591453,0.00542006746933943,0,0.00285807375782454,-0.0196569692044619,0.061278976,0.050153336,92.04187759,0.037,0.0464,588393.4516,31679.84961,-0.0439448834534099,-0.0306654229247076,0.00254744292132466,-0.0210090860706255,0.0120350133704914,0.00113316464546827,-0.0279921485027178
-0.0420813407500895,0.0527132839214501,0.00473867553418117,0.0829490829807509,-0.0064865092296067,0.0012618423391757,0.0507872687114244,0.058753779,0.052868004,92.47906922,0.0402,0.0461,589136.38,33330.33984,-0.0123948187508868,0.0411524133976148,0.00421986022718019,0.0543350978833806,-0.00234132410453866,0.00648633983075392,0.0430272903915387
-0.0153042701790302,0.00851338505636967,-0.000866222552866169,0.0719734996250891,-0.0488986299214771,-0.00920902522585898,0.0649844189068212,0.057861441,0.053320011,92.39899645,0.0432,0.0439,583735.9129,35568.21875,-0.00133642730752619,0.025347750451391,-0.00158128296433683,-0.00767864180735795,-0.0350766244728301,-0.0131961431392611,0.0592921517576574
-0.0243075744724264,-0.00433654513115211,0.000954535718495464,0.0183491386681967,-0.0324102441507548,0.021276375298438,0.0345158876526419,0.056471926,0.053089287,92.4872367,0.044,0.0425,596288.7633,36817.32031,-0.0380715920641299,-0.00760808077734248,0.00195643322087953,-0.0130852537077473,-0.00642581445038029,-0.00883118454651053,0.0240285960621844
-0.056504058067214,0.037351476876553,0.00903680986375122,-0.151880531292719,0.0638029565586171,0.120737042527569,0.0460081732355988,0.053369508,0.055109749,93.32681411,0.0378,0.0453,672809.4097,38550.78906,-0.0463545965767221,0.0272396734345892,0.00833617496588447,-0.0236589983784298,0.085177404206336,-0.000667223191448173,0.0377963254759795
-0.0619976923505314,-0.0909966786127301,0.000919676735560593,-0.0571584138399484,-0.0200675630508091,-0.0141363242879091,-0.0415388173838167,0.050161203,0.050316344,93.41268409,0.0357,0.0444,663365.2677,36982.23828,-0.0472434827288094,-0.0744165819656513,-0.001016909978653,-0.00388123232784151,-0.0336901264643262,-0.0133997897802151,-0.0455262590374391
